"No.","Mac Source","Mac Destination","Mac Transmitter","Mac Receiver","BSSID","Time","Ip Source","Ip Destination","Protocol","Length","Info","Retry","Rate","RSSI","Channel","Data"
"4643","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","32.198924","Alfa_90:79:28","Broadcast","802.11","187","Beacon frame, SN=686, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-27 dBm","2462 [BG 11]",""
"4644","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.199043","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-27 dBm","2462 [BG 11]",""
"4645","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","32.204453","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=4046, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-59 dBm","2462 [BG 11]",""
"4646","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.212299","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-51 dBm","2462 [BG 11]","00000000000006b1"
"4647","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.223173","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","13","-49 dBm","2462 [BG 11]","00000000000006b2"
"4648","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","32.234389","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=3521, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-57 dBm","2462 [BG 11]",""
"4649","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","32.241095","54:a2:74:1d:54:c0","Broadcast","802.11","236","Beacon frame, SN=989, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"4650","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","32.245717","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-47 dBm","2462 [BG 11]",""
"4651","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","32.256240","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-47 dBm","2462 [BG 11]",""
"4652","08:3d:88:b8:f6:ed","ff:ff:ff:ff:ff:ff","08:3d:88:b8:f6:ed","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","32.258987","08:3d:88:b8:f6:ed","Broadcast","802.11","145","Probe Request, SN=2613, FN=0, Flags=........, SSID=GibeGigabit","Frame is not being retransmitted","1","-27 dBm","2462 [BG 11]",""
"4653","08:3d:88:b8:f6:ed","ff:ff:ff:ff:ff:ff","08:3d:88:b8:f6:ed","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","32.260159","08:3d:88:b8:f6:ed","Broadcast","802.11","134","Probe Request, SN=2614, FN=0, Flags=........, SSID=Broadcast","Frame is not being retransmitted","1","-27 dBm","2462 [BG 11]",""
"4654","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.265859","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-25 dBm","2462 [BG 11]",""
"4655","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.266340","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-27 dBm","2462 [BG 11]",""
"4656","b8:27:eb:28:b6:0b","2c:56:dc:26:17:77","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.266815","fe80::ba27:ebff:fe28:b60b","fe80::8521:15f2:2ddb:680a","ICMPv6","125","Neighbor Advertisement fe80::ba27:ebff:fe28:b60b (rtr, sol)","Frame is not being retransmitted","28,9","-27 dBm","2462 [BG 11]",""
"4657","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.274717","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","1","-25 dBm","2462 [BG 11]",""
"4658","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","32.276484","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"4659","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","32.279720","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-45 dBm","2462 [BG 11]",""
"4660","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.285010","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","14,4","-45 dBm","2462 [BG 11]","00000000000006b6"
"4661","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","32.287696","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-45 dBm","2462 [BG 11]",""
"4662","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","32.301406","Alfa_90:79:28","Broadcast","802.11","187","Beacon frame, SN=688, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-27 dBm","2462 [BG 11]",""
"4663","08:3d:88:b8:f6:ed","ff:ff:ff:ff:ff:ff","08:3d:88:b8:f6:ed","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","32.302674","08:3d:88:b8:f6:ed","Broadcast","802.11","145","Probe Request, SN=2615, FN=0, Flags=........, SSID=GibeGigabit","Frame is not being retransmitted","1","-29 dBm","2462 [BG 11]",""
"4664","08:3d:88:b8:f6:ed","ff:ff:ff:ff:ff:ff","08:3d:88:b8:f6:ed","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","32.303848","08:3d:88:b8:f6:ed","Broadcast","802.11","134","Probe Request, SN=2616, FN=0, Flags=........, SSID=Broadcast","Frame is not being retransmitted","1","-29 dBm","2462 [BG 11]",""
"4665","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.304234","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-27 dBm","2462 [BG 11]",""
"4666","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.320785","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","1","-29 dBm","2462 [BG 11]",""
"4667","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.321651","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","1","-27 dBm","2462 [BG 11]",""
"4668","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.321809","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","58,5","-45 dBm","2462 [BG 11]","00000000000006b8"
"4669","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","32.338346","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"4670","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","32.345558","54:a2:74:1d:54:c0","Broadcast","802.11","236","Beacon frame, SN=991, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"4671","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.346007","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-45 dBm","2462 [BG 11]","00000000000006ba"
"4672","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","32.365389","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=601, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-67 dBm","2462 [BG 11]",""
"4673","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.367588","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is being retransmitted","6,5","-43 dBm","2462 [BG 11]","00000000000006bb"
"4674","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.372488","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-33 dBm","2462 [BG 11]",""
"4675","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.374324","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","1","-33 dBm","2462 [BG 11]",""
"4676","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.377519","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","43,3","-45 dBm","2462 [BG 11]","00000000000006bc"
"4677","2c:59:8a:25:a2:c2","ff:ff:ff:ff:ff:ff","2c:59:8a:25:a2:c2","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","32.380021","2c:59:8a:25:a2:c2","Broadcast","802.11","86","Probe Request, SN=2706, FN=0, Flags=........, SSID=Broadcast","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"4678","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","32.392949","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=2735, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-45 dBm","2462 [BG 11]",""
"4679","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","32.403843","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-45 dBm","2462 [BG 11]",""
"4680","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.404464","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-43 dBm","2462 [BG 11]",""
"4681","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","32.406174","Alfa_90:79:28","Broadcast","802.11","187","Beacon frame, SN=690, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"4682","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.408842","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","7,2","-45 dBm","2462 [BG 11]","00000000000006be"
"4683","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","32.415943","54:a2:74:1d:55:f0","Broadcast","802.11","236","Beacon frame, SN=2562, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"4684","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.416312","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-43 dBm","2462 [BG 11]",""
"4685","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.428405","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-47 dBm","2462 [BG 11]","00000000000006bf"
"4686","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.439293","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","19,5","-45 dBm","2462 [BG 11]","00000000000006c0"
"4687","2c:59:8a:25:a2:c2","ff:ff:ff:ff:ff:ff","2c:59:8a:25:a2:c2","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","32.444361","2c:59:8a:25:a2:c2","Broadcast","802.11","86","Probe Request, SN=2708, FN=0, Flags=........, SSID=Broadcast","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"4688","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.459218","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-47 dBm","2462 [BG 11]","00000000000006c1"
"4689","54:a2:74:1d:55:f1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f1","32.462129","54:a2:74:1d:55:f1","Broadcast","802.11","295","Beacon frame, SN=2563, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"4690","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","32.469118","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=602, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"4691","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.469792","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-49 dBm","2462 [BG 11]","00000000000006c2"
"4692","00:22:6b:9c:93:ba","ff:ff:ff:ff:ff:ff","00:22:6b:9c:93:ba","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","32.475541","Cisco-Li_9c:93:ba","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-57 dBm","2462 [BG 11]",""
"4693","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.483358","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-33 dBm","2462 [BG 11]",""
"4694","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.483556","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-33 dBm","2462 [BG 11]",""
"4695","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.490474","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-49 dBm","2462 [BG 11]","00000000000006c3"
"4696","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","32.495270","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=2737, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-45 dBm","2462 [BG 11]",""
"4697","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.500603","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-49 dBm","2462 [BG 11]","00000000000006c4"
"4698","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","32.504456","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2873, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-45 dBm","2462 [BG 11]",""
"4699","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","32.506184","Alfa_90:79:28","Broadcast","802.11","187","Beacon frame, SN=693, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-33 dBm","2462 [BG 11]",""
"4700","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","32.516982","54:a2:74:1d:55:f0","Broadcast","802.11","236","Beacon frame, SN=2564, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"4701","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.520977","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-47 dBm","2462 [BG 11]","00000000000006c5"
"4702","54:a2:74:2d:43:c0","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c0","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c0","32.537460","54:a2:74:2d:43:c0","Broadcast","802.11","236","Beacon frame, SN=2584, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"4703","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","32.544386","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-45 dBm","2462 [BG 11]",""
"4704","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.552106","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-47 dBm","2462 [BG 11]","00000000000006c7"
"4705","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","32.554457","54:a2:74:1d:54:c0","Broadcast","802.11","236","Beacon frame, SN=995, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"4706","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.564136","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-31 dBm","2462 [BG 11]",""
"4707","f0:f7:55:f3:c7:c4","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","32.564982","Cisco_f3:c7:c4","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.254","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"4708","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.572568","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-47 dBm","2462 [BG 11]","00000000000006c8"
"4709","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","32.578092","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-57 dBm","2462 [BG 11]",""
"4710","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.583010","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","26","-43 dBm","2462 [BG 11]","00000000000006c9"
"4711","","","","00:c0:ca:90:79:3c","","32.583341","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-45 dBm","2462 [BG 11]",""
"4713","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","32.597694","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=2739, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"4714","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","32.606859","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=2875, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"4715","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","32.607298","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"4716","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","32.609472","Alfa_90:79:28","Broadcast","802.11","187","Beacon frame, SN=694, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-31 dBm","2462 [BG 11]",""
"4717","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.613780","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-47 dBm","2462 [BG 11]","00000000000006cb"
"4718","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","32.621450","54:a2:74:1d:55:f0","Broadcast","802.11","236","Beacon frame, SN=2566, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"4719","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","32.623419","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=4054, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-55 dBm","2462 [BG 11]",""
"4720","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.626192","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-31 dBm","2462 [BG 11]",""
"4721","f0:f7:55:f3:c7:c4","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","32.627066","Cisco_f3:c7:c4","Broadcast","ARP","96","Who has 155.210.155.102?  Tell 155.210.155.254","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"4722","b8:27:eb:28:b6:0b","2c:56:dc:26:17:77","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.631815","fe80::ba27:ebff:fe28:b60b","fe80::8521:15f2:2ddb:680a","ICMPv6","133","Neighbor Solicitation for fe80::8521:15f2:2ddb:680a from b8:27:eb:28:b6:0b","Frame is not being retransmitted","28,9","-31 dBm","2462 [BG 11]",""
"4723","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.634167","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-45 dBm","2462 [BG 11]","00000000000006cc"
"4724","54:a2:74:2d:43:c0","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c0","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c0","32.640762","54:a2:74:2d:43:c0","Broadcast","802.11","236","Beacon frame, SN=2586, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"4725","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","32.643989","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=3525, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"4726","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","32.644693","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","65","-47 dBm","2462 [BG 11]","00000000000006cd"
"4727","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","32.658890","54:a2:74:1d:54:c0","Broadcast","802.11","236","Beacon frame, SN=997, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"4728","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","32.663365","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-29 dBm","2462 [BG 11]",""
