"No.","Mac Source","Mac Destination","Mac Transmitter","Mac Receiver","BSSID","Time","Ip Source","Ip Destination","Protocol","Length","Info","Retry","Rate","RSSI","Channel","Data"
"1","10:dd:b1:e4:8f:fa","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.000000","155.210.155.19","255.255.255.255","DB-LSP-DISC","232","Dropbox LAN sync Discovery Protocol","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"2","10:dd:b1:e4:8f:fa","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.001967","155.210.155.19","155.210.155.255","DB-LSP-DISC","232","Dropbox LAN sync Discovery Protocol","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"3","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.023915","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=768, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"4","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.090295","Motorola_37:4e:83","Broadcast","802.11","100","Probe Request, SN=3598, FN=0, Flags=........, SSID=Broadcast","Frame is not being retransmitted","1","-61 dBm","2422 [BG 3]",""
"5","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.094081","Motorola_37:4e:83","Broadcast","802.11","105","Probe Request, SN=3599, FN=0, Flags=........, SSID=gilab","Frame is not being retransmitted","1","-61 dBm","2422 [BG 3]",""
"6","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.095152","Motorola_37:4e:83","Broadcast","802.11","104","Probe Request, SN=3600, FN=0, Flags=........, SSID=2JYG","Frame is not being retransmitted","1","-61 dBm","2422 [BG 3]",""
"7","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.096059","Motorola_37:4e:83","Broadcast","802.11","100","Probe Request, SN=3601, FN=0, Flags=........, SSID=Broadcast","Frame is not being retransmitted","1","-61 dBm","2422 [BG 3]",""
"8","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.104090","Motorola_37:4e:83","Broadcast","802.11","105","Probe Request, SN=3602, FN=0, Flags=........, SSID=gilab","Frame is not being retransmitted","1","-61 dBm","2422 [BG 3]",""
"9","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.105107","Motorola_37:4e:83","Broadcast","802.11","104","Probe Request, SN=3603, FN=0, Flags=........, SSID=2JYG","Frame is not being retransmitted","1","-63 dBm","2422 [BG 3]",""
"10","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.106109","Motorola_37:4e:83","Broadcast","802.11","100","Probe Request, SN=3604, FN=0, Flags=........, SSID=Broadcast","Frame is not being retransmitted","1","-63 dBm","2422 [BG 3]",""
"11","f0:f7:55:f3:c7:c4","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.109422","Cisco_f3:c7:c4","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.254","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"12","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.114060","Motorola_37:4e:83","Broadcast","802.11","105","Probe Request, SN=3605, FN=0, Flags=........, SSID=gilab","Frame is not being retransmitted","1","-61 dBm","2422 [BG 3]",""
"13","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.116232","Motorola_37:4e:83","Broadcast","802.11","104","Probe Request, SN=3606, FN=0, Flags=........, SSID=2JYG","Frame is not being retransmitted","1","-57 dBm","2422 [BG 3]",""
"14","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.117248","Motorola_37:4e:83","Broadcast","802.11","100","Probe Request, SN=3607, FN=0, Flags=........, SSID=Broadcast","Frame is not being retransmitted","1","-61 dBm","2422 [BG 3]",""
"15","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.124080","Motorola_37:4e:83","Broadcast","802.11","105","Probe Request, SN=3608, FN=0, Flags=........, SSID=gilab","Frame is not being retransmitted","1","-63 dBm","2422 [BG 3]",""
"16","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.126776","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=774, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"17","20:cf:30:26:d4:74","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.216501","AsustekC_26:d4:74","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.224","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"18","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.228751","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=776, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"19","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.331157","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=777, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"20","00:19:d1:00:31:88","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.332040","IntelCor_00:31:88","Broadcast","ARP","96","Who has 155.210.155.121?  Tell 155.210.155.162","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"21","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.433560","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=779, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"22","e0:69:95:d2:50:38","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.470089","155.210.155.23","255.255.255.255","DB-LSP-DISC","210","Dropbox LAN sync Discovery Protocol","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"23","e0:69:95:d2:50:38","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.471893","155.210.155.23","155.210.155.255","DB-LSP-DISC","210","Dropbox LAN sync Discovery Protocol","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"24","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.535961","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=783, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"25","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.638338","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=784, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"26","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.740658","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=785, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"27","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.770617","Motorola_37:4e:83","Broadcast","802.11","97","Probe Request, SN=3757, FN=0, Flags=........, SSID=WLAN-TWDC","Frame is not being retransmitted","1","-71 dBm","2422 [BG 3]",""
"28","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.771654","Motorola_37:4e:83","Broadcast","802.11","103","Probe Request, SN=3758, FN=0, Flags=........, SSID=lacma-free-wifi","Frame is not being retransmitted","1","-69 dBm","2422 [BG 3]",""
"29","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.772590","Motorola_37:4e:83","Broadcast","802.11","100","Probe Request, SN=3759, FN=0, Flags=........, SSID=Floo network","Frame is not being retransmitted","1","-73 dBm","2422 [BG 3]",""
"30","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.773544","Motorola_37:4e:83","Broadcast","802.11","105","Probe Request, SN=3760, FN=0, Flags=........, SSID=Downtown-Wireless","Frame is not being retransmitted","1","-69 dBm","2422 [BG 3]",""
"31","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.774564","Motorola_37:4e:83","Broadcast","802.11","101","Probe Request, SN=3761, FN=0, Flags=........, SSID=1200rivers303","Frame is not being retransmitted","1","-69 dBm","2422 [BG 3]",""
"32","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.775611","Motorola_37:4e:83","Broadcast","802.11","102","Probe Request, SN=3762, FN=0, Flags=........, SSID=Commuter-TWDC2","Frame is not being retransmitted","1","-71 dBm","2422 [BG 3]",""
"33","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.776544","Motorola_37:4e:83","Broadcast","802.11","98","Probe Request, SN=3763, FN=0, Flags=........, SSID=Burritobox","Frame is not being retransmitted","1","-71 dBm","2422 [BG 3]",""
"34","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.777543","Motorola_37:4e:83","Broadcast","802.11","109","Probe Request, SN=3764, FN=0, Flags=........, SSID=Xanterra Guest Access","Frame is not being retransmitted","1","-71 dBm","2422 [BG 3]",""
"35","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.778591","Motorola_37:4e:83","Broadcast","802.11","102","Probe Request, SN=3765, FN=0, Flags=........, SSID=Commuter-TWDC3","Frame is not being retransmitted","1","-69 dBm","2422 [BG 3]",""
"36","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.779480","Motorola_37:4e:83","Broadcast","802.11","98","Probe Request, SN=3766, FN=0, Flags=........, SSID=BalboaPark","Frame is not being retransmitted","1","-67 dBm","2422 [BG 3]",""
"37","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.780419","Motorola_37:4e:83","Broadcast","802.11","96","Probe Request, SN=3767, FN=0, Flags=........, SSID=LAX-WiFi","Frame is not being retransmitted","1","-69 dBm","2422 [BG 3]",""
"38","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.781438","Motorola_37:4e:83","Broadcast","802.11","96","Probe Request, SN=3768, FN=0, Flags=........, SSID=AWG-WiFi","Frame is not being retransmitted","1","-69 dBm","2422 [BG 3]",""
"39","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.782419","Motorola_37:4e:83","Broadcast","802.11","99","Probe Request, SN=3769, FN=0, Flags=........, SSID=@yvrairport","Frame is not being retransmitted","1","-67 dBm","2422 [BG 3]",""
"40","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.783401","Motorola_37:4e:83","Broadcast","802.11","97","Probe Request, SN=3770, FN=0, Flags=........, SSID=Victorian","Frame is not being retransmitted","1","-69 dBm","2422 [BG 3]",""
"41","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.784310","Motorola_37:4e:83","Broadcast","802.11","98","Probe Request, SN=3771, FN=0, Flags=........, SSID=HI Central","Frame is not being retransmitted","1","-69 dBm","2422 [BG 3]",""
"42","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","cc:c3:ea:37:4e:83","ff:ff:ff:ff:ff:ff","ff:ff:ff:ff:ff:ff","0.785361","Motorola_37:4e:83","Broadcast","802.11","104","Probe Request, SN=3772, FN=0, Flags=........, SSID=ShinyPanda-guest","Frame is not being retransmitted","1","-69 dBm","2422 [BG 3]",""
"43","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.843105","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=786, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"44","20:cf:30:26:d4:74","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.875935","AsustekC_26:d4:74","Broadcast","ARP","96","Who has 155.210.155.121?  Tell 155.210.155.224","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"45","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","0.945516","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=788, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"46","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","","1.001563","Alfa_90:79:29 (TA)","Alfa_90:79:3c (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2422 [BG 3]",""
"48","4c:cc:6a:4d:c1:fb","01:00:5e:00:00:fb","00:c0:ca:90:79:29","01:00:5e:00:00:fb","00:c0:ca:90:79:29","1.018674","155.210.155.34","224.0.0.251","MDNS","158","Standard query 0x0000  AAAA amelia.local, ""QM"" question A amelia.local, ""QM"" question","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"49","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.047853","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=790, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"50","00:24:e8:13:c5:10","01:00:5e:00:00:fb","00:c0:ca:90:79:29","01:00:5e:00:00:fb","00:c0:ca:90:79:29","1.053185","155.210.155.101","224.0.0.251","MDNS","127","Standard query response 0x0000  A, cache flush 155.210.155.101","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"51","00:24:e8:13:c5:10","01:00:5e:00:00:fb","00:c0:ca:90:79:29","01:00:5e:00:00:fb","00:c0:ca:90:79:29","1.108204","155.210.155.101","224.0.0.251","MDNS","127","Standard query response 0x0000  A, cache flush 155.210.155.101","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"52","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.150327","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=793, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"53","20:cf:30:26:d4:74","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.215085","AsustekC_26:d4:74","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.224","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"54","00:09:b7:d3:da:17","01:80:c2:00:00:00","00:c0:ca:90:79:29","01:80:c2:00:00:00","00:c0:ca:90:79:29","1.242172","Cisco_d3:da:17","Spanning-tree-(for-bridges)_00","STP","88","RST. Root = 32768/155/00:09:b7:ce:52:00  Cost = 8  Port = 0x8017","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"55","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.252732","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=797, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"56","f0:f7:55:f3:c7:c4","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.289183","Cisco_f3:c7:c4","Broadcast","ARP","96","Who has 155.210.155.31?  Tell 155.210.155.254","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"57","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.355126","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=799, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"58","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.457524","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=800, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"59","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.559903","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=801, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"60","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.662316","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=802, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"61","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.764667","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=803, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"62","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.867130","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=804, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2422 [BG 3]",""
"63","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","1.921084","155.210.155.182","155.210.155.137","UDP","101","Source port: 63791  Destination port: http-alt","Frame is not being retransmitted","65","-25 dBm","2422 [BG 3]","0000000000000001"
"64","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","","1.921378","Alfa_90:79:29 (TA)","Alfa_90:79:3c (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2422 [BG 3]",""
"65","00:c0:ca:90:79:3c","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.922202","Alfa_90:79:3c","Broadcast","ARP","78","Who has 155.210.155.182?  Tell 155.210.155.137","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"67","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","1.947578","Alfa_90:79:29","Alfa_90:79:3c","802.11","51","Action, SN=806, FN=0, Flags=........","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"68","","","","00:c0:ca:90:79:3c","","1.948792","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"69","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","1.948822","2c:56:dc:26:17:77","Alfa_90:79:3c","ARP","101","155.210.155.182 is at 2c:56:dc:26:17:77","Frame is not being retransmitted","65","-25 dBm","2422 [BG 3]",""
"70","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","1.948849","155.210.155.182","155.210.155.137","UDP","101","Source port: 63791  Destination port: http-alt","Frame is not being retransmitted","65","-25 dBm","2422 [BG 3]","0000000000000002"
"71","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","1.948877","155.210.155.182","155.210.155.137","UDP","101","Source port: 63791  Destination port: http-alt","Frame is not being retransmitted","65","-25 dBm","2422 [BG 3]","0000000000000003"
"72","","","","00:c0:ca:90:79:3c","","1.949269","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-23 dBm","2422 [BG 3]",""
"73","","","","00:c0:ca:90:79:3c","","1.949485","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-23 dBm","2422 [BG 3]",""
"74","","","","00:c0:ca:90:79:3c","","1.949724","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-23 dBm","2422 [BG 3]",""
"79","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","1.962274","155.210.155.182","155.210.155.137","UDP","101","Source port: 63791  Destination port: http-alt","Frame is not being retransmitted","65","-25 dBm","2422 [BG 3]","0000000000000004"
"80","","","","00:c0:ca:90:79:3c","","1.962553","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-23 dBm","2422 [BG 3]",""
"82","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","1.969525","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=807, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2422 [BG 3]",""
"83","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","1.972806","155.210.155.182","155.210.155.137","UDP","101","Source port: 63791  Destination port: http-alt","Frame is not being retransmitted","65","-25 dBm","2422 [BG 3]","0000000000000005"
"84","","","","00:c0:ca:90:79:3c","","1.973202","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-23 dBm","2422 [BG 3]",""
"86","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","1.993541","155.210.155.182","155.210.155.137","UDP","101","Source port: 63791  Destination port: http-alt","Frame is not being retransmitted","65","-25 dBm","2422 [BG 3]","0000000000000006"
"87","","","","00:c0:ca:90:79:3c","","1.993779","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-23 dBm","2422 [BG 3]",""
"89","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","2.003639","155.210.155.182","155.210.155.137","UDP","101","Source port: 63791  Destination port: http-alt","Frame is not being retransmitted","65","-25 dBm","2422 [BG 3]","0000000000000007"
"90","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","2.024060","155.210.155.182","155.210.155.137","UDP","101","Source port: 63791  Destination port: http-alt","Frame is not being retransmitted","58,5","-25 dBm","2422 [BG 3]","0000000000000008"
"91","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","2.044451","155.210.155.182","155.210.155.137","UDP","101","Source port: 63791  Destination port: http-alt","Frame is not being retransmitted","65","-25 dBm","2422 [BG 3]","0000000000000009"
