"No.","Mac Source","Mac Destination","Mac Transmitter","Mac Receiver","BSSID","Time","Ip Source","Ip Destination","Protocol","Length","Info","Retry","Rate","RSSI","Channel","Data"
"963","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.009480","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","00000000000001ff"
"964","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.030192","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000200"
"965","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","10.035254","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3308, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"966","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.040302","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000201"
"967","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","10.048799","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3824, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"968","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.060539","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000202"
"969","","","","00:c0:ca:90:79:3c","","10.060907","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-21 dBm","2447 [BG 8]",""
"971","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.071130","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000203"
"972","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","10.087174","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3559, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"973","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.091268","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000204"
"974","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.102124","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000205"
"975","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.122954","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000206"
"976","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.133424","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000207"
"977","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","10.137731","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3309, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"978","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","10.150591","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3825, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-51 dBm","2447 [BG 8]",""
"979","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.153664","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000208"
"980","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.163723","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000209"
"981","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.184685","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","000000000000020a"
"982","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","10.189561","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3560, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"983","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.195298","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000020b"
"984","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.215566","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000020c"
"985","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.235639","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000020d"
"986","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","10.240138","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3310, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"987","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.246541","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000020e"
"988","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","10.253001","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3826, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-51 dBm","2447 [BG 8]",""
"989","38:2c:4a:65:3a:fc","01:80:c2:00:00:00","38:2c:4a:65:3a:fc","01:80:c2:00:00:00","38:2c:4a:65:3a:fc","10.253868","38:2c:4a:65:3a:fc","Spanning-tree-(for-bridges)_00","802.11","96","Data, SN=3827, FN=0, Flags=.p....F.","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]","4a7ca52195519f76bf592b1df72ee25ace1177071cda4109..."
"990","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.267577","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000020f"
"991","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.277559","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000210"
"992","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","10.291882","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3561, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-39 dBm","2447 [BG 8]",""
"993","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.297787","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000211"
"994","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.307940","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000212"
"995","00:09:b7:d3:da:17","01:80:c2:00:00:00","00:c0:ca:90:79:29","01:80:c2:00:00:00","00:c0:ca:90:79:29","10.323513","Cisco_d3:da:17","Spanning-tree-(for-bridges)_00","STP","88","RST. Root = 32768/155/00:09:b7:ce:52:00  Cost = 8  Port = 0x8017","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"996","00:09:b7:d3:da:17","01:80:c2:00:00:00","00:c0:ca:90:79:3e","01:80:c2:00:00:00","00:c0:ca:90:79:3e","10.324317","Cisco_d3:da:17","Spanning-tree-(for-bridges)_00","STP","88","RST. Root = 32768/155/00:09:b7:ce:52:00  Cost = 8  Port = 0x8017","Frame is not being retransmitted","1","-37 dBm","2447 [BG 8]",""
"997","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.330047","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000213"
"998","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.340838","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000214"
"999","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","10.342505","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3312, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"1000","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.351425","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2447 [BG 8]","0000000000000215"
"1001","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","10.355315","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3828, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"1002","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.371899","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","65","-25 dBm","2447 [BG 8]","0000000000000216"
"1003","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.383192","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000217"
"1004","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","10.394302","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3563, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-39 dBm","2447 [BG 8]",""
"1005","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.403652","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000218"
"1006","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.414007","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000219"
"1007","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.434940","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000021a"
"1008","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","10.447240","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3314, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-23 dBm","2447 [BG 8]",""
"1009","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.447337","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000021b"
"1010","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","10.457763","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3831, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-49 dBm","2447 [BG 8]",""
"1011","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.465572","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000021c"
"1012","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.485924","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000021d"
"1013","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","10.496765","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3564, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-39 dBm","2447 [BG 8]",""
"1014","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.496865","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000021e"
"1015","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.517403","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000021f"
"1016","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.527533","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000220"
"1017","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","10.547309","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3315, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"1018","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.548490","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000221"
"1019","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","10.560179","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3832, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-51 dBm","2447 [BG 8]",""
"1020","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.560225","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000222"
"1021","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.578969","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000223"
"1022","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.589296","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000224"
"1023","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","10.599173","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3565, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-41 dBm","2447 [BG 8]",""
"1024","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.609868","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000225"
"1025","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.620039","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000226"
"1026","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.640329","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000227"
"1027","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","10.649740","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3316, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"1028","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.651472","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000228"
"1029","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","10.662609","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3833, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-51 dBm","2447 [BG 8]",""
"1030","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.672834","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000229"
"1031","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.683399","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000022a"
"1032","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","10.701584","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3566, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"1033","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.703974","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000022b"
"1034","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.713929","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000022c"
"1035","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.734335","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000022d"
"1036","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.745025","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000022e"
"1037","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","10.752130","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=3317, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"1038","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","ff:ff:ff:ff:ff:ff","38:2c:4a:65:3a:fc","10.765008","38:2c:4a:65:3a:fc","Broadcast","802.11","300","Beacon frame, SN=3834, FN=0, Flags=........, BI=100, SSID=DespachoPAS","Frame is not being retransmitted","1","-51 dBm","2447 [BG 8]",""
"1039","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.765523","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","000000000000022f"
"1040","20:cf:30:26:d4:74","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","10.767687","AsustekC_26:d4:74","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.224","Frame is not being retransmitted","1","-21 dBm","2447 [BG 8]",""
"1041","20:cf:30:26:d4:74","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","10.768560","AsustekC_26:d4:74","Broadcast","ARP","96","Who has 155.210.155.210?  Tell 155.210.155.224","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
"1042","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.776101","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000230"
"1043","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","00:c0:ca:90:79:3c","00:c0:ca:90:79:29","10.796205","155.210.155.182","155.210.155.137","UDP","101","Source port: 53776  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2447 [BG 8]","0000000000000231"
"1044","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","10.803887","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3568, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2447 [BG 8]",""
